,x,y,facility_id,facility_name,facility_type,primary_commodity,commodities_products,facility_equipment,Country,country,capacity_tpa,commodity,value_tonnes,material,material_name,material_category,material_category_2,value_tonnes_material,input,output,input_value_tonnes,output_value_tonnes
2184,-81.8048063844444,38.140852107856,COM00293.02,Corridor G,Mine,Coal,Coal,,United States of America,US,,,,,,,,,,,,
2185,-116.707874916186,40.2489063246083,COM00294.01,Cortez,Mine,Gold,Gold,Open pit,United States of America,US,,,,,,,,,,,,
2186,-116.617306614555,40.2026394860607,COM00294.02,Cortez,Mine,Gold,Gold,"Open pit, Underground",United States of America,US,,,,,,,,,,,,
2187,-83.0114355495722,36.8771781347308,COM00312.01,Darby,Mine,Coal,,,United States of America,US,,,,,,,,,,,,
2188,-83.059681941836,36.8740113160046,COM00312.02,Darby,Mine,Coal,,,United States of America,US,,,,,,,,,,,,
2189,,,COM00314.01,Darling Range Mines,Mine,Aluminium,Bauxite,Open pit,Australia,AU,,,,,,,,,,,,
2190,,,COM00314.02,Darling Range Mines,Mine,Aluminium,Bauxite,Open pit,Australia,AU,,,,,,,,,,,,
2191,111.306684652501,39.2869897035852,COM00317.01,Datong Coal Industry,Mine,Coal,Coal,Underground,China,CN,,,,,,,,,,,,
2192,113.129729207791,40.0826993232646,COM00317.02,Datong Coal Industry,Mine,Coal,Coal,Underground,China,CN,,,,,,,,,,,,
2193,112.934239429965,40.0876944084518,COM00317.03,Datong Coal Industry,Mine,Coal,Coal,Underground,China,CN,,,,,,,,,,,,
2194,113.031403927322,39.9811786727692,COM00317.04,Datong Coal Industry,Mine,Coal,Coal,Underground,China,CN,,,,,,,,,,,,
2195,116.91396529424,34.882103329995,COM00318.01,Datun,Mine,Coal,Coal,Underground,China,CN,,,,,,,,,,,,
2196,116.955036265727,34.7820442792478,COM00318.02,Datun,Mine,Coal,Coal,Underground,China,CN,,,,,,,,,,,,
2197,116.944067985564,34.8406529379917,COM00318.03,Datun,Mine,Coal,Coal,Underground,China,CN,,,,,,,,,,,,
2198,116.824246037741,34.908673269276,COM00318.04,Datun,Mine,Coal,Coal,Underground,China,CN,,,,,,,,,,,,
2199,,,COM00327.01,DeGrussa,Mine,Copper,"Copper, Gold",,Australia,AU,,,,,,,,,,,,
2200,,,COM00327.02,DeGrussa,Mine,Copper,"Copper, Gold",,Australia,AU,,,,,,,,,,,,
2201,-73.5227034175991,9.70550163726498,COM00345.01,Drummond Cesar,Mine,Coal,Coal,Open pit,Colombia,CO,,,,,,,,,,,,
2202,-73.4902680448832,9.75191625352752,COM00345.02,Drummond Cesar,Mine,Coal,Coal,Open pit,Colombia,CO,,,,,,,,,,,,
2203,-73.476575052815,9.57858488951167,COM00345.03,Drummond Cesar,Mine,Coal,Coal,Open pit,Colombia,CO,,,,,,,,,,,,
2204,37.0962583242148,48.4669722563532,COM00346.01,DTEK Dobropolyeugol,Mine,Coal,Coal,Underground,Ukraine,UA,,,,,,,,,,,,
2205,37.0357275010598,48.517243261304,COM00346.02,DTEK Dobropolyeugol,Mine,Coal,Coal,Underground,Ukraine,UA,,,,,,,,,,,,
2206,,,COM00348.01,DTEK Pavlohradcoal,Mine,Coal,Coal,,Ukraine,UA,,,,,,,,,,,,
2207,35.9883336413442,48.5596918115241,COM00348.02,DTEK Pavlohradcoal,Mine,Coal,Coal,Underground,Ukraine,UA,,,,,,,,,,,,
2208,35.9534038427596,48.595350874569,COM00348.03,DTEK Pavlohradcoal,Mine,Coal,Coal,Underground,Ukraine,UA,,,,,,,,,,,,
2209,36.2336504843432,48.4671354526454,COM00348.04,DTEK Pavlohradcoal,Mine,Coal,Coal,Underground,Ukraine,UA,,,,,,,,,,,,
2210,,,COM00348.05,DTEK Pavlohradcoal,Mine,Coal,Coal,,Ukraine,UA,,,,,,,,,,,,
2211,39.1860010027423,48.1578476086725,COM00349.01,DTEK Rovenkyanthracite,Mine,Coal,Coal,Underground,Ukraine,UA,,,,,,,,,,,,
2212,39.2535092233827,48.1450397010874,COM00349.02,DTEK Rovenkyanthracite,Mine,Coal,Coal,Underground,Ukraine,UA,,,,,,,,,,,,
2213,122.363590470727,-27.8955733428811,COM00354.01,Duketon,Mine,Gold,Gold,,Australia,AU,,,,,,,,,,,,
2214,122.28035576808,-27.8369342394013,COM00354.02,Duketon,Mine,Gold,Gold,,Australia,AU,,,,,,,,,,,,
2215,122.360128873721,-27.6127796182658,COM00354.03,Duketon,Mine,Gold,Gold,,Australia,AU,,,,,,,,,,,,
2216,,,COM00361.01,Dynamic Energy,Mine,Coal,Coal,Open pit,United States of America,US,,,,,,,,,,,,
2217,,,COM00361.02,Dynamic Energy,Mine,Coal,Coal,Underground,United States of America,US,,,,,,,,,,,,
2218,87.0992217073818,23.5969662853656,COM00366.01,Eastern Coalfields Limited,Mine,Coal,Coal,,India,IN,,,,,,,,,,,,
2219,86.7574010894846,23.7543944727819,COM00366.02,Eastern Coalfields Limited,Mine,Coal,Coal,,India,IN,,,,,,,,,,,,
2220,,,COM00366.03,Eastern Coalfields Limited,Mine,Coal,Coal,,India,IN,,,,,,,,,,,,
2221,,,COM00366.04,Eastern Coalfields Limited,Mine,Coal,Coal,,India,IN,,,,,,,,,,,,
2222,87.3621461006117,25.0547389650749,COM00366.05,Eastern Coalfields Limited,Mine,Coal,Coal,,India,IN,,,,,,,,,,,,
2223,87.0369164484023,23.594918581341,COM00366.06,Eastern Coalfields Limited,Mine,Coal,Coal,,India,IN,,,,,,,,,,,,
2224,87.162987513279,23.6512003059033,COM00366.07,Eastern Coalfields Limited,Mine,Coal,Coal,,India,IN,,,,,,,,,,,,
2225,86.8901886483594,23.6853022277644,COM00366.08,Eastern Coalfields Limited,Mine,Coal,Coal,,India,IN,,,,,,,,,,,,
2226,86.8752922905184,23.7849979737075,COM00366.09,Eastern Coalfields Limited,Mine,Coal,Coal,,India,IN,,,,,,,,,,,,
2227,86.9511939529519,23.7869411362575,COM00366.10,Eastern Coalfields Limited,Mine,Coal,Coal,,India,IN,,,,,,,,,,,,
2228,87.2192585510795,23.6881072598001,COM00366.11,Eastern Coalfields Limited,Mine,Coal,Coal,,India,IN,,,,,,,,,,,,
2229,87.2305682512589,23.7220083288918,COM00366.12,Eastern Coalfields Limited,Mine,Coal,Coal,,India,IN,,,,,,,,,,,,
2230,87.256778228852,23.7023308599653,COM00366.13,Eastern Coalfields Limited,Mine,Coal,Coal,,India,IN,,,,,,,,,,,,
2231,86.8634197798132,24.1180652458469,COM00366.14,Eastern Coalfields Limited,Mine,Coal,Coal,,India,IN,,,,,,,,,,,,
2232,,,COM00369.01,Edna May,Mine,Gold,Gold,,Australia,AU,,,,,,,,,,,,
2233,,,COM00369.02,Edna May,Mine,Gold,Gold,,Australia,AU,,,,,,,,,,,,
2234,,,COM00369.03,Edna May,Mine,Gold,Gold,,Australia,AU,,,,,,,,,,,,
2235,,,COM00373.01,El Algarrobo,Mine,Iron,Iron ore,,Chile,CL,,,,,,,,,,,,
2236,,,COM00373.02,El Algarrobo,Mine,Iron,Iron ore,,Chile,CL,,,,,,,,,,,,
2237,,,COM00380.01,El Segundo/Lee Ranch,Mine,Coal,Coal,,United States of America,US,,,,,,,,,,,,
2238,,,COM00380.02,El Segundo/Lee Ranch,Mine,Coal,Coal,,United States of America,US,,,,,,,,,,,,
2239,140.718304,-20.4446035,COM00395.01,Ernest Henry and Mount Isa,Mine,Copper,"Copper, Gold",Underground,Australia,AU,,,,,,,,,,,,
2240,139.482525878598,-20.7267912340672,COM00395.02,Ernest Henry and Mount Isa,"Mine, Smelter",Copper,"Copper, Copper anode, Lead, Zinc, Silver",Underground,Australia,AU,,,,,,,,,,,,
2241,146.851637865615,-19.3405406815989,COM00395.03,Ernest Henry and Mount Isa,Refinery,Copper,Copper cathode,,Australia,AU,,,,,,,,,Copper anode,Copper cathode,,287000.0
2242,,,COM00397.01,Escondida,Mine,Copper,Copper,Open pit,Chile,CL,,,,,,,,,,,,
2243,,,COM00397.02,Escondida,Mine,Copper,Copper,Open pit,Chile,CL,,,,,,,,,,,,
2244,-102.886276422792,49.0936069545289,COM00399.01,Estevan,Mine,Coal,Coal,,Canada,CA,,,,,,,,,,,,
2245,-102.74319722992,49.1144209236269,COM00399.02,Estevan,Mine,Coal,Coal,,Canada,CA,,,,,,,,,,,,
2246,59.9160145393107,57.9106524744876,COM00401.01,EVRAZ VGOK,Mine,Iron,Iron ore,,Russian Federation,RU,,,,,,,,,,,,
2247,,,COM00401.02,EVRAZ VGOK,Mine,Iron,Iron ore,Open pit,Russian Federation,RU,,,,,,,,,,,,
2248,,,COM00401.03,EVRAZ VGOK,Mine,Iron,Iron ore,,Russian Federation,RU,,,,,,,,,,,,
2249,,,COM00401.04,EVRAZ VGOK,Mine,Iron,Iron ore,,Russian Federation,RU,,,,,,,,,,,,
2250,87.8784658933965,52.7657062082876,COM00402.01,Evrazruda,Mine,Iron,Iron ore,Underground,Russian Federation,RU,,,,,,,,,,,,
2251,,,COM00402.02,Evrazruda,Mine,Iron,Iron ore,Underground,Russian Federation,RU,,,,,,,,,,,,
2252,87.5908218852243,53.1167444730054,COM00402.03,Evrazruda,Mine,Iron,Iron ore,Underground,Russian Federation,RU,,,,,,,,,,,,
2253,29.3536162459584,-26.2011583684273,COM00404.01,Exxaro Coal Central,Mine,Coal,Thermal coal,,South Africa,ZA,,,,,,,,,,,,
2254,29.5453017388403,-26.242007093235,COM00404.02,Exxaro Coal Central,Mine,Coal,Thermal coal,,South Africa,ZA,,,,,,,,,,,,
2255,29.6561734819361,-26.1097266616296,COM00404.03,Exxaro Coal Central,Mine,Coal,Thermal coal,,South Africa,ZA,,,,,,,,,,,,
2256,,,COM00413.01,Ferrexpo Poltava Mining,Mine,Iron,Iron ore,Open pit,Ukraine,UA,,,,,,,,,,,,
2257,,,COM00413.02,Ferrexpo Poltava Mining,Mine,Iron,Iron ore,Open pit,Ukraine,UA,,,,,,,,,,,,
2258,,,COM00417.01,FNI Cagdianao,Mine,Nickel,Nickel,,Philippines,PH,,,,,,,,,,,,
2259,,,COM00417.02,FNI Cagdianao,Mine,Nickel,Nickel,,Philippines,PH,,,,,,,,,,,,
2260,119.396984090751,-22.3267484280661,COM00421.01,Fortescue Pilbara Region,Mine,Iron,Iron ore,,Australia,AU,,,,,,,,,,,,
2261,119.728132333085,-22.4012611595183,COM00421.02,Fortescue Pilbara Region,Mine,Iron,Iron ore,,Australia,AU,,,,,,,,,,,,
2262,117.961468433784,-22.1398089316025,COM00421.03,Fortescue Pilbara Region,Mine,Iron,Iron ore,,Australia,AU,,,,,,,,,,,,
2263,117.919315233132,-22.1568633227186,COM00421.04,Fortescue Pilbara Region,Mine,Iron,Iron ore,,Australia,AU,,,,,,,,,,,,
2264,116.86250044819,-22.483206170182,COM00421.05,Fortescue Pilbara Region,Mine,Iron,Iron ore,,Australia,AU,,,,,,,,,,,,
2265,,,COM00422.01,Fortnum Gold Operations,Mine,Gold,Gold,,Australia,AU,,,,,,,,,,,,
2266,,,COM00422.02,Fortnum Gold Operations,Mine,Gold,Gold,,Australia,AU,,,,,,,,,,,,
2267,,,COM00422.03,Fortnum Gold Operations,Mine,Gold,Gold,,Australia,AU,,,,,,,,,,,,
2268,,,COM00422.04,Fortnum Gold Operations,Mine,Gold,Gold,,Australia,AU,,,,,,,,,,,,
2269,,,COM00480.01,Gibson Complex,Mine,Coal,Coal,Underground,United States of America,US,,,,,,,,,,,,
2270,,,COM00480.02,Gibson Complex,Mine,Coal,Coal,Underground,United States of America,US,,,,,,,,,,,,
2271,-116.360987086859,40.9771270730107,COM00488.01,Goldstrike,Mine,Gold,Gold,Open pit,United States of America,US,,,,,,,,,,,,
2272,-116.420578870156,41.0377919826793,COM00488.02,Goldstrike,Mine,Gold,Gold,Open pit,United States of America,US,,,,,,,,,,,,
2273,,,COM00488.03,Goldstrike,Mine,Gold,Gold,,United States of America,US,,,,,,,,,,,,
2274,,,COM00488.04,Goldstrike,Mine,Gold,Gold,Underground,United States of America,US,,,,,,,,,,,,
2275,147.968110910965,-21.8214672154214,COM00489.01,Goonyella Riverside,Mine,Coal,Thermal bituminous coal,Open pit,Australia,AU,,,,,,,,,,,,
2276,147.9770098,-21.7588918,COM00489.02,Goonyella Riverside,Mine,Coal,Thermal bituminous coal,Open pit,Australia,AU,,,,,,,,,,,,
2277,,,COM00507.01,Guanaco and Amancaya,Mine,Gold,Gold,,Chile,CL,,,,,,,,,,,,
2278,,,COM00507.02,Guanaco and Amancaya,Mine,Gold,Gold,"Open pit, Underground",Chile,CL,,,,,,,,,,,,
2279,106.612148404122,26.7978066392429,COM00509.01,Guizhou,Mine,Aluminium,Bauxite,,China,CN,,,,,,,,,,,,
2280,106.448887747099,26.6985167191262,COM00509.02,Guizhou,Mine,Aluminium,Bauxite,,China,CN,,,,,,,,,,,,
2281,106.66242918135,26.6842599854759,COM00509.03,Guizhou,Refinery,Aluminium,"Alumina, Aluminium",,China,CN,,,,,,,,,Bauxite,Alumina,,1172300.0
2282,106.66242918135,26.6842599854759,COM00509.03,Guizhou,Refinery,Aluminium,"Alumina, Aluminium",,China,CN,,,,,,,,,Bauxite,Alumina products,,752100.0
2283,106.66242918135,26.6842599854759,COM00509.03,Guizhou,Refinery,Aluminium,"Alumina, Aluminium",,China,CN,,,,,,,,,Bauxite,Chemical alumina products,,69600.0
2284,150.194268991265,-30.6316338187051,COM00512.01,Gunnedah,Mine,Coal,Coal,,Australia,AU,,,,,,,,,,,,
2285,150.247429571578,-30.7648264116501,COM00512.02,Gunnedah,Mine,Coal,Coal,,Australia,AU,,,,,,,,,,,,
2286,150.124609265167,-30.975403542762,COM00512.03,Gunnedah,Mine,Coal,Coal,,Australia,AU,,,,,,,,,,,,
2287,150.202861305906,-30.9478432233626,COM00512.04,Gunnedah,Refinery,Coal,Coal,,Australia,AU,,,,,,,,,,,,
2288,127.356786678568,-18.4086445092129,COM00517.01,Halls Creek,Mine,Gold,Gold,Underground,Australia,AU,,,,,,,,,,,,
2289,,,COM00517.02,Halls Creek,Mine,Gold,Gold,Underground,Australia,AU,,,,,,,,,,,,
2290,117.35045593975,-22.4216242853391,COM00520.01,Hamersley Mines,Mine,Iron,Iron,Open pit,Australia,AU,,,,,,,,,,,,
2291,117.179426027536,-22.5887681642153,COM00520.02,Hamersley Mines,Mine,Iron,Iron,Open pit,Australia,AU,,,,,,,,,,,,
2292,117.290846032247,-22.3094695758213,COM00520.03,Hamersley Mines,Mine,Iron,Iron,Open pit,Australia,AU,,,,,,,,,,,,
2293,118.121514876907,-22.6365154601484,COM00520.04,Hamersley Mines,Mine,Iron,Iron,Open pit,Australia,AU,,,,,,,,,,,,
2294,117.770006846244,-22.7494117866458,COM00520.05,Hamersley Mines,Mine,Iron,Iron,Open pit,Australia,AU,,,,,,,,,,,,
2295,117.360849384227,-22.4178695312805,COM00520.06,Hamersley Mines,Mine,Iron,Iron,Open pit,Australia,AU,,,,,,,,,,,,
2296,117.603099512668,-23.2363807826874,COM00520.07,Hamersley Mines,Mine,Iron,Iron,Open pit,Australia,AU,,,,,,,,,,,,
2297,117.590874958446,-22.6623885945928,COM00520.08,Hamersley Mines,Mine,Iron,Iron,Open pit,Australia,AU,,,,,,,,,,,,
2298,119.233894240214,-22.7728399650907,COM00520.09,Hamersley Mines,Mine,Iron,Iron,Open pit,Australia,AU,,,,,,,,,,,,
2299,119.023361469355,-22.5121544173287,COM00520.10,Hamersley Mines,Mine,Iron,Iron,Open pit,Australia,AU,,,,,,,,,,,,
2300,,,COM00520.11,Hamersley Mines,Mine,Iron,Iron,Open pit,Australia,AU,,,,,,,,,,,,
2301,119.123468030801,-22.9550963225703,COM00544.01,Hope Downs,Mine,Iron,Iron,Open pit,Australia,AU,,,,,,,,,,,,
2302,119.568619316951,-23.1480990712815,COM00544.02,Hope Downs,Mine,Iron,Iron,Open pit,Australia,AU,,,,,,,,,,,,
2303,22.8533600035159,-27.1085700249398,COM00546.01,Hotazel,Mine,Other mine,Manganese,,South Africa,ZA,,,,,,,,,,,,
2304,22.9911687494041,-27.3904876501642,COM00546.02,Hotazel,Mine,Other mine,Manganese,,South Africa,ZA,,,,,,,,,,,,
2305,119.612686340285,45.5325339301467,COM00552.01,Huolinhe Holingol,Mine,Coal,Coal,Open pit,China,CN,,,,,,,,,,,,
2306,119.588825829959,45.4992743779519,COM00552.02,Huolinhe Holingol,Mine,Coal,Coal,Open pit,China,CN,,,,,,,,,,,,
2307,119.412445242448,45.3730596885851,COM00552.03,Huolinhe Holingol,Mine,Coal,Coal,Open pit,China,CN,,,,,,,,,,,,
2308,,,COM00554.01,Illawarra,Mine,Coal,Metallurgical coal,Underground,Australia,AU,,,,,,,,,,,,
2309,150.741700083117,-34.4734219522141,COM00554.02,Illawarra,Mine,Coal,Coal,Underground,Australia,AU,,,,,,,,,,,,
2310,115.536004060257,-30.7531393568631,COM00558.01,Iluka Western Australia,Mine,Iron,"Zicron, Rutile, Ilmenite",,Australia,AU,,,,,,,,,,,,
2311,114.678100649201,-28.8172831408104,COM00558.02,Iluka Western Australia,Refinery,Iron,"Refined Zircon, Refined Rutile",,Australia,AU,,,,,,,,,,,,
2312,115.296961068006,-29.8943789420983,COM00558.03,Iluka Western Australia,Mine,Iron,"Monazite, Zircon",,Australia,AU,,,,,,,,,,,,
2313,115.587839830711,-33.5119052495014,COM00558.04,Iluka Western Australia,Refinery,Iron,Synthetic Rutile,,Australia,AU,,,,,,,,,,,,
2314,,,COM00558.05,Iluka Western Australia,Mine,Iron,,,Australia,AU,,,,,,,,,,,,
2315,,,COM00558.06,Iluka Western Australia,Mine,Iron,,,Australia,AU,,,,,,,,,,,,
2316,,,COM00560.01,IMMSA - Charcas,Mine,Zinc,"Zinc, Lead, Copper",Underground,Mexico,MX,,,,,,,,,,,,
2317,,,COM00560.02,IMMSA - Charcas,Mine,Zinc,"Zinc, Lead, Copper",Underground,Mexico,MX,,,,,,,,,,,,
2318,,,COM00560.03,IMMSA - Charcas,Mine,Zinc,"Zinc, Lead, Copper",Underground,Mexico,MX,,,,,,,,,,,,
2319,-105.803891714145,26.8250421177805,COM00562.01,IMMSA - Santa Barbara,Mine,Zinc,"Zinc, Lead",Underground,Mexico,MX,,,,,,,,,,,,
2320,-105.815034352779,26.8143053368821,COM00562.02,IMMSA - Santa Barbara,Mine,Zinc,"Zinc, Lead",Underground,Mexico,MX,,,,,,,,,,,,
2321,-105.831440895108,26.8204963021559,COM00562.03,IMMSA - Santa Barbara,Mine,Zinc,"Zinc, Lead",Underground,Mexico,MX,,,,,,,,,,,,
2322,-99.5891725644475,19.1679806551176,COM00564.01,IMMSA - Taxco,Mine,Zinc,"Zinc, Lead",Underground,Mexico,MX,,,,,,,,,,,,
2323,,,COM00564.02,IMMSA - Taxco,Mine,Zinc,"Zinc, Lead",Underground,Mexico,MX,,,,,,,,,,,,
2324,,,COM00564.03,IMMSA - Taxco,Mine,Zinc,"Zinc, Lead",Underground,Mexico,MX,,,,,,,,,,,,
2325,-43.2181550606434,-19.6008762607025,COM00583.01,Itabira,Mine,Gold,Iron,Open pit,Brazil,BR,,,,,,,,,,,,
2326,-43.260429939824,-19.6552036449527,COM00583.02,Itabira,Mine,Gold,Iron,Open pit,Brazil,BR,,,,,,,,,,,,
2327,,,COM00584.01,Itatiaiucu,Mine,Iron,Iron ore,Open pit,Brazil,BR,,,,,,,,,,,,
2328,,,COM00584.02,Itatiaiucu,Mine,Iron,Iron ore,Open pit,Brazil,BR,,,,,,,,,,,,
2329,,,COM00584.03,Itatiaiucu,Mine,Iron,Iron ore,Open pit,Brazil,BR,,,,,,,,,,,,
2330,,,COM00584.04,Itatiaiucu,Mine,Iron,Iron ore,Open pit,Brazil,BR,,,,,,,,,,,,
2331,-77.4137409205621,17.9360632024195,COM00589.01,Jamalco,Mine,Aluminium,Bauxite,,Jamaica,JM,,,,,,,,,,,,
2332,-77.4162794893319,17.9797297594163,COM00589.02,Jamalco,Mine,Aluminium,Bauxite,,Jamaica,JM,,,,,,,,,,,,
2333,-77.2428561366882,17.9001282504707,COM00589.03,Jamalco,Refinery,Aluminium,Alumina,,Jamaica,JM,,,,,,,,,,,,
2334,,,COM00597.01,Jimblebar,Mine,Iron,Iron,Open pit,Australia,AU,,,,,,,,,,,,
2335,,,COM00597.02,Jimblebar,Mine,Iron,Iron,Open pit,Australia,AU,,,,,,,,,,,,
2336,,,COM00602.01,Jonquiere,Refinery,Processing,Alumina,,Canada,CA,,,,,,,,,,Alumina,,124000.0
2337,,,COM00602.02,Jonquiere,Refinery,Processing,Alumina,,Canada,CA,,,,,,,,,,Alumina,,1452000.0
2338,,,COM00608.01,Justice Energy,Mine,Coal,Coal,Open pit,United States of America,US,,,,,,,,,,,,
2339,,,COM00608.02,Justice Energy,Mine,Coal,Coal,Open pit,United States of America,US,,,,,,,,,,,,
2340,59.5062463072863,58.7565831067625,COM00610.01,Kachkanar GOK,Mine,Iron,Iron ore,Open pit,Russian Federation,RU,,,,,,,,,,,,
2341,,,COM00610.02,Kachkanar GOK,Mine,Iron,Iron ore,Open pit,Russian Federation,RU,,,,,,,,,,,,
2342,59.4972100063937,58.7729616977291,COM00610.03,Kachkanar GOK,Mine,Iron,Iron ore,Open pit,Russian Federation,RU,,,,,,,,,,,,
2343,,,COM00610.04,Kachkanar GOK,Mine,Iron,Iron ore,Open pit,Russian Federation,RU,,,,,,,,,,,,
2344,121.5055958,-30.7776326,COM00611.01,Kalgoorlie,Mine,Gold,Gold,Open pit,Australia,AU,,,,,,,,,,,,
2345,121.481572696374,-30.7464472843544,COM00611.02,Kalgoorlie,Mine,Gold,Gold,Underground,Australia,AU,,,,,,,,,,,,
2346,,,COM00615.01,Kangala,Mine,Coal,Thermal coal,,South Africa,ZA,,,,,,,,,,,,
2347,,,COM00615.02,Kangala,Mine,Coal,Thermal coal,,South Africa,ZA,,,,,,,,,,,,
2348,73.1151715028736,49.8614926288981,COM00619.01,Karaganda,Mine,Coal,Coal,Underground,Kazakhstan,KZ,,,,,,,,,,,,
2349,72.9664950372621,49.8060842182208,COM00619.02,Karaganda,Mine,Coal,Coal,Underground,Kazakhstan,KZ,,,,,,,,,,,,
2350,72.8951045467514,49.7731151835311,COM00619.03,Karaganda,Mine,Coal,Coal,Underground,Kazakhstan,KZ,,,,,,,,,,,,
2351,72.7583118409642,49.6867222089906,COM00619.04,Karaganda,Mine,Coal,Coal,Underground,Kazakhstan,KZ,,,,,,,,,,,,
2352,72.5641759965382,49.7501375981856,COM00619.05,Karaganda,Mine,Coal,Coal,Underground,Kazakhstan,KZ,,,,,,,,,,,,
2353,72.5216575431163,49.7249428391936,COM00619.06,Karaganda,Mine,Coal,Coal,Underground,Kazakhstan,KZ,,,,,,,,,,,,
2354,72.6173857118522,49.765379437535,COM00619.07,Karaganda,Mine,Coal,Coal,Underground,Kazakhstan,KZ,,,,,,,,,,,,
2355,72.5947571214215,49.7903832709365,COM00619.08,Karaganda,Mine,Coal,Coal,Underground,Kazakhstan,KZ,,,,,,,,,,,,
2356,,,COM00622.01,Karelsky Okatysh,Mine,Iron,Iron,,Russian Federation,RU,,,,,,,,,,,,
2357,,,COM00622.02,Karelsky Okatysh,Mine,Iron,Iron,,Russian Federation,RU,,,,,,,,,,,,
2358,25.3962693228195,-10.6781250104893,COM00624.01,Katanga Mining Complex,"Mine, Refinery",Copper,"Copper, Cobalt","Underground, Leaching plant",DR Congo,CD,,,,,,,,,,,,
2359,25.3856534860079,-10.7243801461843,COM00624.02,Katanga Mining Complex,Mine,Copper,"Copper, Cobalt",Open pit,DR Congo,CD,,,,,,,,,,,,
2360,69.2596182730219,53.4307208851044,COM00627.01,Kazzinc,Mine,Zinc,Gold,,Kazakhstan,KZ,,,,,,,,,,,,
2361,70.2244384504375,48.2766940517099,COM00627.02,Kazzinc,Mine,Zinc,"Zinc, Lead, Manganese",,Kazakhstan,KZ,,,,,,,,,,,,
2362,82.6163646166166,49.9864718965033,COM00627.03,Kazzinc,Refinery,Zinc,"Refined Zinc, Refined Lead, Refined Copper, Refined Gold, Refined Silver, Sulphuric Acid","Zinc Refinery, Lead Plant, Copper Plant, Precious metal Plant, Sulphuric Acid Plant",Kazakhstan,KZ,,,,,,,,,,,,
2363,83.3640080106965,50.2604561229623,COM00627.04,Kazzinc,Mine,Zinc,"Copper, Zinc, Lead",,Kazakhstan,KZ,,,,,,,,,,,,
2364,83.5890385627241,50.3667370176481,COM00627.05,Kazzinc,Mine,Zinc,,,Kazakhstan,KZ,,,,,,,,,,,,
2365,83.538848284133,50.3566234850258,COM00627.06,Kazzinc,Mine,Zinc,"Gold, Copper, Zinc, Lead",,Kazakhstan,KZ,,,,,,,,,,,,
2366,83.6852895500216,50.384832158115,COM00627.07,Kazzinc,Mine,Zinc,"Silver, Gold, Copper, Lead, Zinc",Underground,Kazakhstan,KZ,,,,,,,,,,,,
2367,84.2952193914715,49.7403937800805,COM00627.08,Kazzinc,Mine,Zinc,"Copper, Zinc, Lead, Gold, Silver",Underground,Kazakhstan,KZ,,,,,,,,,,,,
2368,,,COM00631.01,Kensington,Mine,Gold,Gold,Underground,United States of America,US,,,,,,,,,,,,
2369,,,COM00631.02,Kensington,Mine,Gold,Gold,Underground,United States of America,US,,,,,,,,,,,,
2370,,,COM00636.01,Keystone,Mine,Coal,Coal,Underground,United States of America,US,,,,,,,,,,,,
2371,,,COM00636.02,Keystone,Mine,Coal,Coal,Underground,United States of America,US,,,,,,,,,,,,
2372,,,COM00636.03,Keystone,Mine,Coal,Coal,Open pit,United States of America,US,,,,,,,,,,,,
2373,29.2364378881214,-26.0496236890794,COM00640.01,Khwezela,Mine,Coal,Thermal coal,,South Africa,ZA,,,,,,,,,,,,
2374,29.1670169964937,-25.9184378177483,COM00640.02,Khwezela,Mine,Coal,Thermal coal,,South Africa,ZA,,,,,,,,,,,,
2375,,,COM00644.01,Kideco,Mine,Coal,Coal,,Indonesia,ID,,,,,,,,,,,,
2376,,,COM00644.02,Kideco,Mine,Coal,Coal,,Indonesia,ID,,,,,,,,,,,,
2377,,,COM00644.03,Kideco,Mine,Coal,Coal,,Indonesia,ID,,,,,,,,,,,,
2378,,,COM00644.04,Kideco,Mine,Coal,Coal,,Indonesia,ID,,,,,,,,,,,,
2379,,,COM00644.05,Kideco,Mine,Coal,Coal,,Indonesia,ID,,,,,,,,,,,,
2380,104.135579286092,56.5596128414023,COM00670.01,Korshunov,Mine,Iron,Iron ore,Open pit,Russian Federation,RU,,,,,,,,,,,,
2381,103.680650691857,57.2598423715742,COM00670.02,Korshunov,Mine,Iron,Iron ore,Open pit,Russian Federation,RU,,,,,,,,,,,,
2382,,,COM00670.03,Korshunov,Mine,Iron,Iron ore,Open pit,Russian Federation,RU,,,,,,,,,,,,
2383,86.0594063285749,54.598095734494,COM00672.01,Kostromovskaya,Mine,Coal,Coking coal,Underground,Russian Federation,RU,,,,,,,,,,,,
2384,86.3397096210671,54.3247068294933,COM00672.02,Kostromovskaya,Mine,Coal,Coking coal,Underground,Russian Federation,RU,,,,,,,,,,,,
2385,39.684113054186,48.3897863005562,COM00675.01,Krasnodon Coal,Mine,Coal,Coking coal,Underground,Ukraine,UA,,,,,,,,,,,,
2386,39.5875105413129,48.3820859070714,COM00675.02,Krasnodon Coal,Mine,Coal,Coking coal,Underground,Ukraine,UA,,,,,,,,,,,,
2387,39.7276083587702,48.3625008433917,COM00675.03,Krasnodon Coal,Mine,Coal,Coking coal,Underground,Ukraine,UA,,,,,,,,,,,,
2388,94.5319824596255,55.2216369359531,COM00678.01,Krasnoyarskkraiugol,Mine,Coal,Coal,Open pit,Russian Federation,RU,,,,,,,,,,,,
