id;name;source_id;node_id;lat;long;country_code;comment;param;uncertainty;method;tags
SEQ_3323__M_LMGN;SEQ_3323__M_LMGN;['FR_2585'];['SEQ_3323__M_LMGN'];43.70745;4.17741;FR;None;{'nuts_id_1': 'FRJ', 'nuts_id_2': 'FRJ1', 'nuts_id_3': 'FRJ12'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_341_M_LMGN;N_341_M_LMGN;['FR_2587'];['N_341_M_LMGN'];43.67225;4.00205;FR;None;{'nuts_id_1': 'FRJ', 'nuts_id_2': 'FRJ1', 'nuts_id_3': 'FRJ13'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_4533__M_LMGN;SEQ_4533__M_LMGN;['FR_2590'];['SEQ_4533__M_LMGN'];43.50127;3.4138599999999997;FR;None;{'nuts_id_1': 'FRJ', 'nuts_id_2': 'FRJ1', 'nuts_id_3': 'FRJ13'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_4545__M_LMGN;SEQ_4545__M_LMGN;['FR_2594'];['SEQ_4545__M_LMGN'];43.11525;2.63693;FR;None;{'nuts_id_1': 'FRJ', 'nuts_id_2': 'FRJ1', 'nuts_id_3': 'FRJ11'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_4555__M_LMGN;SEQ_4555__M_LMGN;['FR_2596'];['SEQ_4555__M_LMGN'];43.267955;1.9826549999999998;FR;None;{'nuts_id_1': 'FRJ', 'nuts_id_2': 'FRJ1', 'nuts_id_3': 'FRJ11'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_21015__S_LMGN;SEQ_21015__S_LMGN;['FR_2597'];['SEQ_21015__S_LMGN'];43.2952;1.84831;FR;None;{'nuts_id_1': 'FRJ', 'nuts_id_2': 'FRJ1', 'nuts_id_3': 'FRJ11'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_2616_S_LMGN;N_2616_S_LMGN;['FR_2599'];['N_2616_S_LMGN'];43.34522;1.4783899999999999;FR;None;{'nuts_id_1': 'FRJ', 'nuts_id_2': 'FRJ2', 'nuts_id_3': 'FRJ23'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_256_L_LMGN;N_256_L_LMGN;['PL_2609'];['N_256_L_LMGN'];52.49341999999999;16.42694;PL;None;{'nuts_id_1': 'PL4', 'nuts_id_2': 'PL41', 'nuts_id_3': 'PL418'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_6807__L_LMGN;SEQ_6807__L_LMGN;['PL_2611'];['SEQ_6807__L_LMGN'];52.53605;16.99604;PL;None;{'nuts_id_1': 'PL4', 'nuts_id_2': 'PL41', 'nuts_id_3': 'PL418'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_1808_p;None;['SEQ_1808_p'];['SEQ_1808_p'];52.51197;16.58351;PL;None;{'nuts_id_1': 'PL4', 'nuts_id_2': 'PL41', 'nuts_id_3': 'PL418'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_6791__L_LMGN;SEQ_6791__L_LMGN;['PL_2613'];['SEQ_6791__L_LMGN'];52.69576;18.163775;PL;None;{'nuts_id_1': 'PL6', 'nuts_id_2': 'PL61', 'nuts_id_3': 'PL617'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
INET_N_1087;INET_N_1087;['PL_915'];['INET_N_1087'];52.60965600000001;17.8103;PL;None;{'nuts_id_1': 'PL4', 'nuts_id_2': 'PL41', 'nuts_id_3': 'PL414'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_1626_S_LMGN;N_1626_S_LMGN;['FR_2618'];['N_1626_S_LMGN'];49.39006;2.43074;FR;None;{'nuts_id_1': 'FRE', 'nuts_id_2': 'FRE2', 'nuts_id_3': 'FRE22'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_1692_S_LMGN;N_1692_S_LMGN;['FR_2619'];['N_1692_S_LMGN'];49.0472;2.27969;FR;None;{'nuts_id_1': 'FR1', 'nuts_id_2': 'FR10', 'nuts_id_3': 'FR108'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
