TerminalID;ProjectID;ComboID;Country;Region;Wiki;TerminalName;UnitName;OtherEnglishNames;Owner;Parent;Status;StartYear1;StartYear2;StartYear3;StopYear;Import/Export;Capacity;CapacityUnits;CapacityInMtpa;Location;Prefecture/District;State/Province;Latitude;Longitude;Accuracy;Floating;FID;FIDYear;OtherLanguageName;PowerPlantsSupplied;OtherLanguageWikiPage
T0824;0;T082400;Morocco;Middle East and North Africa;https://www.gem.wiki/Morocco_FSRU;Morocco FSRU;;;Morocco Ministry of Energy, Mining and Sustainable Development [100.00%];Morocco Ministry of Energy, Mining and Sustainable Development [100.00%];Proposed;2022;;;;Import;;;--;;;;Unknown;Unknown;;yes;;;;;
T0825;0;T082500;Mozambique;Sub-Saharan Africa;https://www.gem.wiki/Matola_FSRU;Matola FSRU;;Maputo FSRU;"Matola Gas Company [unknown %]; TotalEnergies [unknown %]";"Gigajoule [unknown %]; TotalEnergies [unknown %]";Proposed;2025;;;;Import;0.5;mtpa;0.5;Matola;;;-25.966562;32.506834;approximate;yes;Pre-FID;2022;;;
T0826;0;T082600;Vietnam;SE Asia;https://www.gem.wiki/Bac_Lieu_LNG_Terminal;Bac Lieu LNG Terminal;;;Delta Offshore Energy [100.00%];Delta Offshore Energy [100.00%];Proposed;2023;;;;Import;2;mtpa;2;;Hoa Binh;Bac Lieu;9.294;105.7216;approximate;;;;;;
T0827;1;T082701;Turkmenistan;Eurasia;https://www.gem.wiki/Kiyanly_LNG_Terminal;Kiyanly LNG Terminal;;;Pars Energy [100.00%];Pars Energy [100.00%];Operating;2009;;;;Export;0.2;mtpa;0.2;Kiyanly;;;40.1673615;52.7719129;exact;;;;;;
T0828;0;T082800;Cyprus;Europe;https://www.gem.wiki/Hoegh_Cyprus_FSRU;Hoegh Cyprus FSRU;;;Höegh LNG [100.00%];Höegh LNG [100.00%];Cancelled;2021;;;;Import;;;--;Vasiliko;;;34.710168;33.323549;approximate;yes;;;;;
T0829;1;T082901;Israel;Middle East and North Africa;https://www.gem.wiki/NewMed_FLNG_Terminal;NewMed FLNG Terminal;;Delek Drilling FLNG Terminal, Leviathan FLNG Terminal;NewMed Energy [100.00%];NewMed Energy [100.00%];Proposed;;;;;Export;5;mtpa;5;;;;Unknown;Unknown;;yes;Pre-FID;;;;
T0831;0;T083100;Netherlands;Europe;https://www.gem.wiki/Marshal_Vasilevskiy_FSRU;Marshal Vasilevskiy FSRU;;;Gazprom [100.00%];Gazprom [100.00%];Idle;2020;;;;Import;;;--;Rotterdam;;;51.953562;4.141755;approximate;yes;;;;;
T0832;1;T083201;Argentina;Latin America and the Caribbean;https://www.gem.wiki/Vaca_Muerta_(YPF)_LNG_Terminal;Vaca Muerta (YPF) LNG Terminal;;Terminal de GNL de Vaca Muerta (YPF);YPF [100.00%];YPF [100.00%];Proposed;2024;;;;Export;7.3;bcm/y;5.37;Bahía Blanca;;Buenos Aires;-38.777373;-62.304451;approximate;;Pre-FID;;Terminal de GNL de Vaca Muerta (YPF);;https://www.gem.wiki/Terminal_de_GNL_de_Vaca_Muerta_(YPF)
T0833;0;T083300;Ecuador;Latin America and the Caribbean;https://www.gem.wiki/Jambel%C3%AD_FSRU;Jambelí FSRU;;;Sycar LLC [100.00%];Sycar LLC [100.00%];Proposed;2024;;;;Import;0.38;mtpa;0.38;Bajo Alto;;El Oro Province;-3.13649;-80.132792;approximate;yes;;;Terminal GNL de Jambelí;Termogas Machala I power station;https://www.gem.wiki/Terminal_GNL_de_Jambel%C3%AD
T0834;1;T083401;Canada;North America;https://www.gem.wiki/Fort_Nelson_LNG_Terminal;Fort Nelson LNG Terminal;;;Cyropeak LNG Solutions [100.00%];Cyropeak LNG Solutions [100.00%];Operating;2021;;;;Export;27,000.00;gal/day;0.02;Fort Nelson;;;58.804672;-122.69979;approximate;;;;;;
T0835;0;T083500;Côte d'Ivoire;Sub-Saharan Africa;https://www.gem.wiki/Ivory_Coast_FSRU;Ivory Coast FSRU;;Abidjan FSRU;Golar LNG Limited [100.00%];Golar LNG [100.00%];Proposed;;;;;Import;0.05;bcf/d;0.38;Port of Abidjan;;;5.272988;-4.028744;approximate;yes;;;;;
T0836;0;T083600;United States;North America;https://www.gem.wiki/Calais_LNG_Terminal;Calais LNG Terminal;;;Calais LNG [100.00%];Calais LNG [100.00%];Cancelled;;;;;Import;7.6;mtpa;7.6;Calais;;Maine;45.166111;-67.2425;approximate;;;;;;
T0837;0;T083700;Japan;East Asia;https://www.gem.wiki/Yoshinoura_LNG_Terminal;Yoshinoura LNG Terminal;;;Okinawa Electric Power [100.00%];Okinawa Electric Power [100.00%];Operating;2012;;;;Import;0.8;mtpa;0.8;Okinawa;;Okinawa;26.479444;127.927778;approximate;;;;;;
T0839;0;T083900;United States;North America;https://www.gem.wiki/Keyspan_LNG_Terminal;Keyspan LNG Terminal;;;National Grid [100.00%];National Grid [100.00%];Cancelled;;;;;Import;4;mtpa;4;Providence ;;Rhode Island;41.823611;-71.422222;approximate;;;;;;
T0840;0;T084000;United States;North America;https://www.gem.wiki/Compass_Port_LNG_Terminal;Compass Port LNG Terminal;;;ConocoPhillips [100.00%];ConocoPhillips [100.00%];Cancelled;;;;;Import;8;mtpa;8;Dauphin Island;;Alabama;30.256389;-88.125278;approximate;yes;;;;;
T0842;0;T084200;United States;North America;https://www.gem.wiki/Battery_Rock_LNG_Terminal;Battery Rock LNG Terminal;;;AES Corporation [100.00%];AES Corporation [100.00%];Cancelled;;;;;Import;6.4;mtpa;6.4;Outer Brewster Island;;Massachusetts;42.341781;-70.877681;approximate;;;;;;
T0843;0;T084300;United States;North America;https://www.gem.wiki/Vista_Del_Sol_LNG_Terminal;Vista Del Sol LNG Terminal;;;4Gas [100.00%];4Gas [100.00%];Cancelled;;;;;Import;8;mtpa;8;Ingleside;;Texas;27.874167;-97.208333;approximate;;;;;;
T0844;0;T084400;United States;North America;https://www.gem.wiki/Beacon_Port_LNG_Terminal;Beacon Port LNG Terminal;;;ConocoPhillips [100.00%];ConocoPhillips [100.00%];Cancelled;;;;;Import;11.5;mtpa;11.5;Johnson's Bayou;;Louisiana;29.763056;-93.698611;approximate;;;;;;
T0845;0;T084500;United States;North America;https://www.gem.wiki/Casotte_Landing_LNG_Terminal;Casotte Landing LNG Terminal;;;Chevron [100.00%];Chevron [100.00%];Cancelled;;;;;Import;10;mtpa;10;;Jackson County;Mississippi;30.46;-88.62;approximate;;;;;;
T0846;0;T084600;United States;North America;https://www.gem.wiki/Bay_Crossing_LNG_Terminal;Bay Crossing LNG Terminal;;;BP [100.00%];BP [100.00%];Cancelled;;;;;Import;9.6;mtpa;9.6;Galveston;;Texas;29.281111;-94.825833;approximate;;;;;;
T0847;0;T084700;United States;North America;https://www.gem.wiki/Oxnard_LNG_Terminal;Oxnard LNG Terminal;;;BHP Billiton Group [100.00%];BHP Billiton Group [100.00%];Cancelled;;;;;Import;11.5;mtpa;11.5;Oxnard ;Ventura County;California;34.191389;-119.1825;approximate;;;;;;
T0848;0;T084800;United States;North America;https://www.gem.wiki/Port_Esperanza_FSRU;Port Esperanza FSRU;;;Tidelands Oil & Gas Corp [100.00%];Tidelands Oil & Gas Corp [100.00%];Cancelled;;;;;Import;;;--;Long Beach;;California;33.754185;-118.216458;approximate;yes;;;;;
T0849;1;T084901;United States;North America;https://www.gem.wiki/South_Texas_LNG_Terminal;South Texas LNG Terminal;T1;;Pangea LNG [100.00%];Pangea LNG [100.00%];Cancelled;;;;;Export;4;mtpa;4;Port of Corpus Christi;;Texas;27.812778;-97.407222;approximate;;Pre-FID;;;;
T0849;2;T084902;United States;North America;https://www.gem.wiki/South_Texas_LNG_Terminal;South Texas LNG Terminal;T2;;Pangea LNG [100.00%];Pangea LNG [100.00%];Cancelled;;;;;Export;4;mtpa;4;Port of Corpus Christi;;Texas;27.812778;-97.407222;approximate;;Pre-FID;;;;
T0850;0;T085000;Japan;East Asia;https://www.gem.wiki/Wakayama_LNG_Terminal;Wakayama LNG Terminal;;;Kansai Electric Power Company [100.00%];Kansai Electric Power Company [100.00%];Cancelled;2023;;;Presumed;Import;3.5;bcm/y;2.57;Wakayama;Wakayama;Kansai;34.233333;135.166667;approximate;;;;;;
T0851;1;T085101;United States;North America;https://www.gem.wiki/Port_Lavaca_FLNG_Terminal;Port Lavaca FLNG Terminal;;ELS FLNG;Excelerate Energy [100.00%];Excelerate Energy [100.00%];Cancelled;;;;;Export;10;mtpa;10;Port Lavaca;;Texas;28.615556;-96.629722;approximate;yes;;;;;
T0852;0;T085200;India;South Asia;https://www.gem.wiki/Krishnapatnam_FSRU;Krishnapatnam FSRU;;;"Bharat Gas Resources Ltd  [74.00%]; Petronet LNG [26.00%]";"Bharat Petroleum Corp Ltd [74.00%]; Petronet LNG [26.00%]";Shelved;2022;;;;Import;1;mtpa;1;Krishnapatnam Port;;;14.253863;80.115081;approximate;yes;;;;;
T0853;1;T085301;United States;North America;https://www.gem.wiki/Repauno_Works_LNG_Terminal;Repauno Works LNG Terminal;;Gibbstown LNG Terminal;Delaware River Partners LLC [100.00%];Fortress Transportation and Infrastructure Investors LLC [100.00%];Proposed;;;;;Export;1.5;mtpa;1.5;Greenwich Township;;New Jersey ;39.841886;-75.299108;exact;;;;;;
T0854;1;T085401;Panama;Latin America and the Caribbean;https://www.gem.wiki/Telfers_FSRU;Telfers FSRU;;;LNG Group Panama [100.00%];LNG Group Panama [100.00%];Shelved;;;;;Import;;;--;Colon;;Colon;9.357222;-79.898611;approximate;yes;;;FSRU de Telfers;;https://www.gem.wiki/FSRU_de_Telfers
T0855;0;T085500;Ireland;Europe;https://www.gem.wiki/Predator_FSRU;Predator FSRU;;Mag Mell FSRU;Predator Oil & Gas [100.00%];Predator Oil & Gas [100.00%];Proposed;2024;;;;Import;2.6;bcm/y;1.91;;;;51.264274;-8.045619;approximate;yes;Pre-FID;;;;
T0856;0;T085600;Spain;Europe;https://www.gem.wiki/Puerto_de_la_Luz_LNG_Terminal;Puerto de la Luz LNG Terminal;;;Totisa Holdings [100.00%];Totisa Holdings [100.00%];Shelved;2023;;;;Import;;;--;Las Palmas;Gran Canaria;Canarias;28.139483;-15.423414;approximate;;Pre-FID;;;;
T0857;0;T085700;China;East Asia;https://www.gem.wiki/Jinzhou_FLNG_Terminal;Jinzhou FLNG Terminal;;;"Dongfang Group [unknown %]; Jinzhou Port Co., Ltd [unknown %]; Trafigura [unknown %]; United Energy Group [unknown %]";"Dongfang Group [unknown %]; Jinzhou Port Co., Ltd [unknown %]; Trafigura [unknown %]; United Energy Group [unknown %]";Shelved;;;;;Import;2.8;mtpa;2.8;Jinzhou Port;Jinzhou;Liaoning;40.79672;121.074382;approximate;yes;;;锦州LNG接收站;;
T0859;0;T085900;China;East Asia;https://www.gem.wiki/Tianjin_LNG_Terminal_(Beijing_Gas_Group);Tianjin LNG Terminal (Beijing Gas Group);Phase 1, Phase 2, and Phase 3;;北京市燃气集团有限责任公司 [100.00%];北京市燃气集团有限责任公司 [100.00%];Construction;2022;;;;Import;5;mtpa;5;Nangang;Binhai;Tianjin;38.738256;117.714095;exact;;;;北京燃气天津LNG接收站;;
T0860;0;T086000;Australia;Australia and New Zealand;https://www.gem.wiki/Equus_FLNG_Terminal;Equus FLNG Terminal;;;Western Gas [100.00%];Western Gas [100.00%];Shelved;2024;;;;Export;2;mtpa;2;Onslow;Pilbara;Western Australia;-21.633333;115.116667;approximate;yes;Pre-FID;;;;
T0861;0;T086100;Bangladesh;South Asia;https://www.gem.wiki/Moheshkhali_Island_Onshore_LNG_Terminal;Moheshkhali Island Onshore LNG Terminal;;;"China Huanqui Contracting and Engineering Corp Reliance [unknown %]; Global LNG [unknown %]; Hongkong Shanghai Manjala Power [unknown %]; Petronas [unknown %]; Sembcorp [unknown %]";"China Huanqui Contracting and Engineering Corp Reliance [unknown %]; Global LNG [unknown %]; Hongkong Shanghai Manjala Power [unknown %]; Petronas [unknown %]; Sembcorp [unknown %]";Cancelled;2023;;;;Import;7.5;mtpa;7.5;Bay of Bangal;;;21.25;91.59;approximate;;;;;;
T0862;0;T086200;Bangladesh;South Asia;https://www.gem.wiki/Payra_LNG_FSRU;Payra LNG FSRU;;;Rupantarita Prakritik Gas Company Limited (RPGCL) [100.00%];Rupantarita Prakritik Gas Company Limited (RPGCL) [100.00%];Proposed;;;;Presumed;Import;3.75;mtpa;3.75;Patuakhali;;;21.9898;90.2783;approximate;yes;;;;;
T0863;0;T086300;Indonesia;SE Asia;https://www.gem.wiki/Aceh-Nias_LNG_Terminal;Aceh-Nias LNG Terminal;;;PT Perusahaan Gas Negara [100.00%];PT Perusahaan Gas Negara [100.00%];Shelved;;;;;Import;;;--;Aceh;;;5.5648441;95.2938741;approximate;;;;;;
T0864;0;T086400;Indonesia;SE Asia;https://www.gem.wiki/Ambon_LNG_Terminal;Ambon LNG Terminal;;;PT Perusahaan Gas Negara [100.00%];PT Perusahaan Gas Negara [100.00%];Proposed;;;;;Import;;;--;;;;-3.693469;128.176579;approximate;;;;;;
T0865;0;T086500;Indonesia;SE Asia;https://www.gem.wiki/Batam_LNG_Terminal;Batam LNG Terminal;;;"JFE Engineering [unknown %]; MedcoEnergi [unknown %]";"JFE Engineering [unknown %]; MedcoEnergi [unknown %]";Cancelled;2022;;;Presumed;Import;1;mtpa;1;Batam;;;1.167769;103.99339;approximate;;;;;;
T0867;0;T086700;Indonesia;SE Asia;https://www.gem.wiki/East_Java_Mini_LNG_Terminals;East Java Mini LNG Terminals;;;Pertamina [100.00%];Pertamina [100.00%];Proposed;;;;;Import;1.5;mtpa;1.5;Gresik;;;-7.204312;112.669408;approximate;;;;;;
T0868;0;T086800;Indonesia;SE Asia;https://www.gem.wiki/Flores_LNG_Terminal;Flores LNG Terminal;;;PT Perusahaan Listrik Negara [100.00%];PT Perusahaan Listrik Negara [100.00%];Construction;;;;;Import;0.1;mtpa;0.1;Flores;;;-8.614307;122.220117;approximate;;;;;;
T0869;0;T086900;Indonesia;SE Asia;https://www.gem.wiki/Hua_Xiang-Zaynep_Sultan_LNG_Terminal;Hua Xiang-Zaynep Sultan LNG Terminal;;;CIMC Yonglong Tianijin Fin [100.00%];CIMC Yonglong Tianijin Fin [100.00%];Operating;2020;;;;Import;0.1;mtpa;0.1;Amurang, Sulawesi;;;1.192442;124.555669;approximate;;;;;;
T0870;0;T087000;Indonesia;SE Asia;https://www.gem.wiki/Australasia_Probolinggo_FSRU;Australasia Probolinggo FSRU;;East Java FSRU Terminal;PT Australasia LNG Indonesia [100.00%];PT Australasia LNG Indonesia [100.00%];Cancelled;;;;;Import;3;mtpa;3;East Java;;;-7.196308;112.73391;approximate;yes;;;;;
T0871;0;T087100;Indonesia;SE Asia;https://www.gem.wiki/Sorong-Manokwari-Nabira-Biak-Jayapura_LNG_Terminal;Sorong LNG Terminal;;;Pertamina [100.00%];Pertamina [100.00%];Cancelled;;;;;Import;;;--;East Indonesia;;;-2.535173;140.718594;approximate;;;;;;
T0872;0;T087200;Indonesia;SE Asia;https://www.gem.wiki/Bojanegara_LNG_Terminal;Bojanegara LNG Terminal;;;Pertamina [100.00%];Pertamina [100.00%];Cancelled;;;;;Import;4;mtpa;4;West Java;;;-5.931643;105.997751;approximate;;;;;;
T0874;0;T087400;Japan;East Asia;https://www.gem.wiki/Choguko_Electric_LNG_Terminal;Choguko Electric LNG Terminal;;;Chugoku Electric Power [100.00%];Chugoku Electric Power [100.00%];Operating;2006;;;;Import;4.3;mtpa;4.3;Tobata;;;33.89299;130.886081;approximate;;;;;;
T0875;0;T087500;Japan;East Asia;https://www.gem.wiki/Sendai_LNG_Terminal;Sendai LNG Terminal;;;Sendai City Gas Bureau [100.00%];Sendai City Gas Bureau [100.00%];Operating;2013;;;;Import;0.8;mtpa;0.8;Sendai;;;38.273591;141.005623;approximate;;;;;;
T0876;0;T087600;Japan;East Asia;https://www.gem.wiki/Toyama_Shinko_LNG_Terminal;Toyama Shinko LNG Terminal;;;Hokuriku Electric [100.00%];Hokuriku Electric [100.00%];Operating;2018;;;;Import;1.8;mtpa;1.8;Toyama;;;36.757158;137.22246;approximate;;;;;;
T0878;0;T087800;Myanmar;SE Asia;https://www.gem.wiki/Ahlone_LNG_Terminal;Ahlone LNG Terminal;;Yangon LNG Terminal;TTCL [100.00%];TTCL [100.00%];Proposed;2024;;;;Import;;;--;Ahlone;;;16.789024;96.120054;approximate;;;;;;
T0880;0;T088000;Myanmar;SE Asia;https://www.gem.wiki/Mee_Laung_Gyaing_FSRU;Mee Laung Gyaing FSRU;;;"Supreme Trading Co Ltd [unknown %]; Zhefu Holding Group Co Ltd [unknown %]";"Supreme Group [unknown %]; ZHEFU Hydropower [unknown %]";Proposed;2023;;;;Import;;;--;Mee Laung Gyaing;;;17.254775;94.4965;approximate;yes;;;;;
T0882;0;T088200;Myanmar;SE Asia;https://www.gem.wiki/Thaketa_LNG-to-Power_LNG_Terminal;Thaketa LNG-to-Power LNG Terminal;;;"Siemens Energy [unknown %]; TotalEnergies [unknown %]";"Siemens Energy [unknown %]; TotalEnergies [unknown %]";Operating;2020;;;;Import;0.4;mtpa;0.4;Thaketa;;;16.788223;96.218176;approximate;;;;;;
T0884;0;T088400;Pakistan;South Asia;https://www.gem.wiki/Energas_FSRU;Energas FSRU;;;Energas Terminal Pvt Ltd [300.00%];"Halmore Power [unknown %]; Lucky Group [unknown %]; Sapphire Group [unknown %]";Proposed;2022;;;;Import;0.75;bcf/d;5.7;Port Qasim;Karachi;Sindh;24.769704;67.334731;approximate;yes;Pre-FID;;;;
T0886;0;T088600;Pakistan;South Asia;https://www.gem.wiki/GasPort_FSRU_2;GasPort FSRU 2;;;Pakistan GasPort Consortium Limited [100.00%];Pakistan Gasport Limited [100.00%];Shelved;2021;;;;Import;0.09;bcf/d;0.68;;;;24.769704;67.334731;approximate;yes;;;;;
T0887;0;T088700;Pakistan;South Asia;https://www.gem.wiki/Tabeer_Energy_FSRU;Tabeer Energy FSRU;;;Tabeer Energy Ltd [100.00%];Mitsubishi [100.00%];Proposed;2023;;;;Import;0.75;bcf/d;5.7;Port Qasim;Karachi;Sindh;24.769704;67.334731;approximate;yes;Pre-FID;;;;
T0888;0;T088800;Philippines;SE Asia;https://www.gem.wiki/Batangas_Clean_Energy_LNG_Terminal;Batangas Clean Energy LNG Terminal;;;Batangas Clean Energy Inc [200.00%];"Ayala [unknown %]; Blackstone Group [unknown %]";Shelved;2025;;;;Import;3;mtpa;3;Batangas;;;13.75391;121.040647;approximate;;;;;;
T0889;0;T088900;Singapore;SE Asia;https://www.gem.wiki/Singapore_Offshore_LNG_Terminal;Singapore Offshore LNG Terminal;;;Singapore Energy Market Authority [100.00%];Singapore Energy Market Authority [100.00%];Proposed;;;;;Import;;;--;;;;Unknown;Unknown;approximate;;;;;;
T0890;0;T089000;Singapore;SE Asia;https://www.gem.wiki/SLNG_2_LNG_Terminal;SLNG 2 LNG Terminal;;;Singapore LNG Corporation [100.00%];Singapore LNG Corporation [100.00%];Proposed;;;;;Import;;;--;East Singapore;;;Unknown;Unknown;approximate;;;;;;
T0891;0;T089100;South Korea;East Asia;https://www.gem.wiki/Hanyang_LNG_Terminal;Hanyang LNG Terminal;;;Hanyang Group [100.00%];Hanyang Group [100.00%];Proposed;2024;;;;Import;;;--;Myodo;;;34.871552;127.712685;approximate;;;;;;
T0892;0;T089200;Taiwan;East Asia;https://www.gem.wiki/Taichung_(TaiPower)_LNG_Terminal;Taichung (TaiPower) LNG Terminal;;;Taipower [100.00%];Taipower [100.00%];Proposed;2025;;;;Import;3;mtpa;3;Taichung Harbor;;Taichung;24.291471;120.510622;approximate;;;;;;
T0893;0;T089300;Thailand;SE Asia;https://www.gem.wiki/Chana_LNG_Terminal;Chana LNG Terminal;;;Unknown [unknown %];Unknown [unknown %];Proposed;2028;;;;Import;2;mtpa;2;;Chana;Songkhla;7.235476;100.564161;approximate;;;;;;
T0894;0;T089400;Thailand;SE Asia;https://www.gem.wiki/Gulf_MTP_LNG_Terminal;Gulf MTP LNG Terminal;Phase I;;Gulf MPT LNG Terminal Co Ltd [200.00%];"Gulf Energy Development [70.00%]; PTT [30.00%]";Proposed;2025;;;;Import;5;mtpa;5;Map Ta Phut;;;12.6610311;101.138036;approximate;;;;;;
T0894;1;T089401;Thailand;SE Asia;https://www.gem.wiki/Gulf_MTP_LNG_Terminal;Gulf MTP LNG Terminal;Phase II;;Gulf MPT LNG Terminal Co Ltd [200.00%];"Gulf Energy Development [70.00%]; PTT [30.00%]";Proposed;;;;;Import;5.8;mtpa;5.8;Map Ta Phut;;;12.6610311;101.138036;approximate;;;;;;
T0896;0;T089600;Thailand;SE Asia;https://www.gem.wiki/Gulf_of_Thailand_FSRU;Gulf of Thailand FSRU;;Samut Prakan FSRU;EGAT [100.00%];EGAT [100.00%];Cancelled;2024;;;;Import;5;mtpa;5;;;;12.271182;100.836715;approximate;yes;;;;;
T0898;0;T089800;Thailand;SE Asia;https://www.gem.wiki/Songkhla_FSRU;Songkhla FSRU;;;PTT [100.00%];PTT [100.00%];Cancelled;;;;;Import;3;mtpa;3;Songkhla;;;7.229648;100.573438;approximate;yes;;;;;
T0901;0;T090100;Vietnam;SE Asia;https://www.gem.wiki/Ca_Na_LNG_Terminal;Ca Na LNG Terminal;;;Novatek [100.00%];Novatek [100.00%];Proposed;2024;;;;Import;;;--;Ninh Thuan;;;11.337419;108.885002;approximate;;;;;;
T0902;0;T090200;Vietnam;SE Asia;https://www.gem.wiki/Chan_May_LNG_Terminal;Chan May LNG Terminal;;;Chan May LNG [100.00%];Chan May LNG [100.00%];Proposed;2024;;;;Import;;;--;Chan May;;;16.332683;108.020046;approximate;;;;;;
T0903;0;T090300;Vietnam;SE Asia;https://www.gem.wiki/Quang_Nam_LNG_Terminal;Quang Nam LNG Terminal;;;Energy Capital Vietnam [100.00%];Energy Capital Vietnam [100.00%];Proposed;;;;;Import;;;--;Quang Nam;;;15.876183;108.389096;approximate;;;;;;
T0904;0;T090400;Indonesia;SE Asia;https://www.gem.wiki/Karimun_Island_LNG_Terminal;Karimun Island LNG Terminal;;;Panbil Group [100.00%];Panbil Group [100.00%];Proposed;2024;;;;Import;;;--;;;;0.988745;103.433783;approximate;;;;;;
T0905;0;T090500;Myanmar;SE Asia;https://www.gem.wiki/Rakhine_LNG_Terminal;Rakhine LNG Terminal;;;CNTIC VPower [200.00%];"CNTIC [unknown %]; VPower Group [unknown %]";Construction;2022;;;;Import;;;--;Kyaukpyu;;Rakhine;19.4281;93.5543;approximate;;;;;Kyaukphu (PowerChina) power station;
T0906;0;T090600;Philippines;SE Asia;https://www.gem.wiki/Filipinas_LNG_Gateway_Project_FSRU;Filipinas LNG Gateway Project FSRU;;;Excelerate Energy [100.00%];Excelerate Energy [100.00%];Proposed;2022;;;;Import;5;mtpa;5;Offshore Batangas;;;13.726365;120.99401;approximate;yes;;;;;
T0907;0;T090700;Myanmar;SE Asia;https://www.gem.wiki/Kanbauk_FSRU;Kanbauk FSRU;;;"Siemens Myanmar [unknown %]; TotalEnergies Gas & Power [unknown %]";"Siemens Energy [unknown %]; TotalEnergies [unknown %]";Shelved;2024;;;;Import;4;mtpa;4;Kanbauk;;;14.56925;97.82761;approximate;yes;;;;;
T0908;0;T090800;Azerbaijan;Eurasia;https://www.gem.wiki/Sangachal_LNG_Terminal;Sangachal LNG Terminal;;;BP [100.00%];BP [100.00%];Operating;1996;;;;Import;1.25;bcf/d;9.5;Sanqaçal;;;40.198128;49.478162;approximate;;;;;;
T0909;0;T090900;Gabon;Sub-Saharan Africa;https://www.gem.wiki/Boudji_FLNG_Terminal;Boudji FLNG Terminal;;;Petronas [100.00%];Petronas [100.00%];Proposed;;;;;Export;;;--;;;;-4.302812;10.351025;approximate;yes;Pre-FID;;;;
T0910;0;T091000;Georgia;Eurasia;https://www.gem.wiki/Kulevi_LNG_Terminal;Kulevi LNG Terminal;;;SOCAR [100.00%];SOCAR [100.00%];Cancelled;;;;;Import;;;--;;;;42.272729;41.64131;approximate;;;;;;
T0913;1;T091301;Cameroon;Sub-Saharan Africa;https://www.gem.wiki/Etinde_FLNG_Terminal;Etinde FLNG Terminal;;;"Lukoil [37.50%]; New Age (African Global Energy) Ltd [37.50%]; Bowleven [25.00%]";"Lukoil [37.50%]; New Age (African Global Energy) Ltd [37.50%]; Bowleven [25.00%]";Proposed;2023;;;;Export;1.3;mtpa;1.3;;;;4.0237344;8.903989;approximate;yes;Pre-FID;2022;;;
T0914;1;T091401;Canada;North America;https://www.gem.wiki/Ksi_Lisims_FLNG_Terminal;Ksi Lisims FLNG Terminal;;Rockies LNG Partnership Terminal;Ksi Lisims LNG GP Ltd. [300.00%];"Nisga'a Nation [unknown %]; Rockies LNG [unknown %]; Western LNG [unknown %]";Proposed;2027;;;;Export;12;mtpa;12;Gingolx;;British Columbia;54.991963;-130.0306788;approximate;yes;Pre-FID;2021;;;
T0916;1;T091601;Iran;Middle East and North Africa;https://www.gem.wiki/South_Pars_LNG_Terminal;South Pars LNG Terminal;T1;;National Iranian Oil Company [100.00%];National Iranian Oil Company [100.00%];Cancelled;;;;Presumed;Export;5;mtpa;5;South Pars gas field;;Perian Gulf;26.619125;52.067964;approximate;;Pre-FID;;;;
T0916;2;T091602;Iran;Middle East and North Africa;https://www.gem.wiki/South_Pars_LNG_Terminal;South Pars LNG Terminal;T2;;National Iranian Oil Company [100.00%];National Iranian Oil Company [100.00%];Cancelled;;;;Presumed;Export;5;mtpa;5;South Pars gas field;;Perian Gulf;26.619125;52.067964;approximate;;Pre-FID;;;;
T0917;1;T091701;Mexico;North America;https://www.gem.wiki/AMIGO_LNG_Terminal;AMIGO LNG Terminal;T1;;"Epcilon LNG LLC [unknown %]; LNG Alliance [unknown %]";"Epcilon LNG LLC [unknown %]; LNG Alliance [unknown %]";Proposed;2027;;;;Export;3.9;mtpa;3.9;Puerto Libertad;;Sonora;29.905838;-112.688038;approximate;;;;Terminal de GNL AMIGO;;https://www.gem.wiki/Terminal_de_GNL_AMIGO
T0917;2;T091702;Mexico;North America;https://www.gem.wiki/AMIGO_LNG_Terminal;AMIGO LNG Terminal;T2;;"Epcilon LNG LLC [unknown %]; LNG Alliance [unknown %]";"Epcilon LNG LLC [unknown %]; LNG Alliance [unknown %]";Proposed;2027;;;;Export;3.9;mtpa;3.9;Puerto Libertad;;Sonora;29.905838;-112.688038;approximate;;;;Terminal de GNL AMIGO;;https://www.gem.wiki/Terminal_de_GNL_AMIGO
T0918;1;T091801;Russia;Eurasia;https://www.gem.wiki/Arctic_LNG_1_Terminal;Arctic LNG 1 Terminal;;;Novatek [100.00%];Novatek [100.00%];Proposed;2027;;;;Export;19.8;mtpa;19.8;Gydan Peninsula;Yamalo-Nenets Autonomous Okrug;;70.908942;74.05613;approximate;;;;Арктик СПГ-1;;
T0919;1;T091901;Russia;Eurasia;https://www.gem.wiki/Arkhangelsk_LNG_Terminal;Arkhangelsk LNG Terminal;;;Rostec [100.00%];Rostec [100.00%];Shelved;2024;;;;Export;0.12;mtpa;0.12;;;Arkhangelsk;64.55091;40.512047;approximate;;;;;;
T0920;1;T092001;Russia;Eurasia;https://www.gem.wiki/Chelyabinsk_mini-LNG_Terminal;Chelyabinsk mini-LNG;;;Novatek [100.00%];Novatek [100.00%];Operating;2020;;;;Export;0.04;mtpa;0.04;Magnitogorsk;;Chelyabinsk Oblast;53.424041;59.014016;approximate;;;;;;
T0921;1;T092101;Russia;Eurasia;https://www.gem.wiki/Obsky_LNG_Terminal;Obsky LNG Terminal;;ObLNG, Ob LNG;Novatek [100.00%];Novatek [100.00%];Proposed;2026;;;;Export;6.6;mtpa;6.6;;Yamalo-Nenets Autonomous Okrug;Yamai Peninsula;71.2733;72.0725;approximate;;;;;;
